feature_set,model_group,method,horizon_path,plots_root,horizon_field,mean_error,time_sec
motion_yaw,gru,gru_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/gru/gru_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.7692952392282512,3.0
motion_yaw,gru,gru_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/gru/gru_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,0.951342218367658,3.5
motion_yaw,gru,gru_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/gru/gru_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.1480939578935,4.0
motion_yaw,gru,gru_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/gru/gru_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.3672648362004445,4.5
motion_yaw,gru,gru_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/gru/gru_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.60119571118478,5.0
motion_yaw,gru,gru_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/gru/gru_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p5s,1.8620091841691069,5.5
motion_yaw,gru,gru_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/gru/gru_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_6p0s,2.1394111632649917,6.0
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_0p5s,0.0864957969742218,0.5
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p0s,0.1978176871074207,1.0
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p5s,0.3377460088714459,1.5
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p0s,0.4959986476050372,2.0
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p5s,0.6823496397132245,2.5
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.8917836084901037,3.0
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,1.123012233546681,3.5
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.3762279004652307,4.0
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.660602783155892,4.5
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.9600851192788635,5.0
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p5s,2.273519187734399,5.5
motion_yaw,linear_regression,linear_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_6p0s,2.6140753069088203,6.0
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_0p5s,0.0863820584908849,0.5
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p0s,0.1988760991829291,1.0
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p5s,0.3391677516238732,1.5
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p0s,0.4993969582435305,2.0
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p5s,0.6879370753459543,2.5
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.8984045122765978,3.0
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,1.1315014104290062,3.5
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.386628345525506,4.0
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.6740952915120446,4.5
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.977210057651973,5.0
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p5s,2.293566473705472,5.5
motion_yaw,linear_regression,ridge_regression,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/linear_regression/linear_regression_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_6p0s,2.637188413820695,6.0
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_0p5s,0.1082143079579096,0.5
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p0s,0.2113496503780797,1.0
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p5s,0.3263613661843423,1.5
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p0s,0.4462704295775355,2.0
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p5s,0.5772178427039101,2.5
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.7304703486383501,3.0
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,0.885209037530744,3.5
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.052065447476211,4.0
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.24104165806652,4.5
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.4523218138545582,5.0
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p5s,1.6881588436094304,5.5
motion_yaw,lstm,lstm_hidden_128_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_6p0s,1.943116677615432,6.0
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_0p5s,0.1092792106655906,0.5
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p0s,0.2101001028487107,1.0
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p5s,0.3220319890900679,1.5
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p0s,0.4454027028749062,2.0
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p5s,0.5673886536935077,2.5
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.7063606498803975,3.0
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,0.855350360383785,3.5
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.017210585170026,4.0
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.1991380147585666,4.5
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.3916609696885147,5.0
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p5s,1.615129581689292,5.5
motion_yaw,lstm,lstm_hidden_128_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_6p0s,1.861397318890588,6.0
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_0p5s,0.1148105819631217,0.5
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p0s,0.2167928303211242,1.0
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p5s,0.3258860336483684,1.5
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p0s,0.449054713866975,2.0
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p5s,0.5722149658117401,2.5
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.7162618827771273,3.0
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,0.8627974544001105,3.5
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.0220439189645485,4.0
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.207566592157739,4.5
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.4027522951629097,5.0
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p5s,1.6224654050668257,5.5
motion_yaw,lstm,lstm_hidden_128_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_6p0s,1.8652316953613823,6.0
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_0p5s,0.1130880231711754,0.5
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p0s,0.2167277399312297,1.0
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p5s,0.3255674439546551,1.5
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p0s,0.4573227785827343,2.0
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p5s,0.601303211733466,2.5
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.7565093011256646,3.0
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,0.9211643304337156,3.5
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.097152070182016,4.0
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.294778116174381,4.5
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.5126509098137666,5.0
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p5s,1.745717467123706,5.5
motion_yaw,lstm,lstm_hidden_256_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_6p0s,1.9920801096463532,6.0
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_0p5s,0.1071331931115806,0.5
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p0s,0.2097511812429399,1.0
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p5s,0.3261821533180244,1.5
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p0s,0.4547366413125102,2.0
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p5s,0.592262481383593,2.5
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.7535658453608366,3.0
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,0.9176903329432456,3.5
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.0988761919910426,4.0
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.2973404792970873,4.5
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.5202450196480972,5.0
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p5s,1.7513050254135372,5.5
motion_yaw,lstm,lstm_hidden_256_layers_2,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_6p0s,2.011150013539009,6.0
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_0p5s,0.114981824393908,0.5
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p0s,0.2120646553779476,1.0
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_1p5s,0.3289381286092314,1.5
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p0s,0.4602947463873451,2.0
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_2p5s,0.5914394581724826,2.5
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p0s,0.7522527392912625,3.0
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_3p5s,0.9207798249911072,3.5
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p0s,1.1027339310676323,4.0
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_4p5s,1.3057468064355569,4.5
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,/workspaces/nuscenes_trajectory_demo/outputs/plots_motion_yaw,err_5p0s,1.5204124559492234,5.0
