feature_set,model_group,method,horizon_path,horizon_field,error,horizon_seconds
motion_yaw,lstm,lstm_hidden_256_layers_3,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_6p0s,2.1060895979945515,6.0
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_0p5s,0.1305148608783962,0.5
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_1p0s,0.2506813658126868,1.0
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_1p5s,0.3759977834620672,1.5
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_2p0s,0.5097044899706485,2.0
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_2p5s,0.6617343428978611,2.5
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_3p0s,0.8303213448499182,3.0
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_3p5s,0.9948889518464884,3.5
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_4p0s,1.1788865104286246,4.0
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_4p5s,1.3932738605432282,4.5
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_5p0s,1.6111006158713612,5.0
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_5p5s,1.863359300104176,5.5
motion_yaw,lstm,lstm_hidden_64_layers_1,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/lstm/lstm_horizon_errors.csv,err_6p0s,2.143886516796721,6.0
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_0p5s,0.1352324106509596,0.5
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_1p0s,0.2960965236346634,1.0
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_1p5s,0.4130275736328754,1.5
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_2p0s,0.6552146087329178,2.0
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_2p5s,0.8457789298680093,2.5
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_3p0s,1.065261497422894,3.0
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_3p5s,1.2425942754171873,3.5
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_4p0s,1.5373059996186798,4.0
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_4p5s,1.7920512650823432,4.5
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_5p0s,2.131110732975437,5.0
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_5p5s,2.430123907478198,5.5
motion_yaw,mlp,mlp_hidden_128,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_6p0s,2.7903381974663883,6.0
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_0p5s,0.1285504912239875,0.5
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_1p0s,0.2508991782722825,1.0
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_1p5s,0.3817614562477419,1.5
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_2p0s,0.534367923206446,2.0
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_2p5s,0.7024446575537282,2.5
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_3p0s,0.8931540840269669,3.0
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_3p5s,1.1124482023032298,3.5
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_4p0s,1.3247087067442904,4.0
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_4p5s,1.5653948967923166,4.5
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_5p0s,1.8518048429699443,5.0
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_5p5s,2.1486334503305526,5.5
motion_yaw,mlp,mlp_hidden_256,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_6p0s,2.459175159151941,6.0
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_0p5s,0.1495927649759158,0.5
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_1p0s,0.3333918836449976,1.0
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_1p5s,0.5132773755269061,1.5
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_2p0s,0.7214344247000885,2.0
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_2p5s,0.9085172165809624,2.5
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_3p0s,1.187655521826607,3.0
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_3p5s,1.406243176290776,3.5
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_4p0s,1.583733498659223,4.0
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_4p5s,2.0636817835250194,4.5
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_5p0s,2.2896479309261357,5.0
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_5p5s,2.6876439438095656,5.5
motion_yaw,mlp,mlp_hidden_64,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/mlp/mlp_horizon_errors.csv,err_6p0s,2.912236715140435,6.0
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_0p5s,0.1552996550923456,0.5
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_1p0s,0.2790967606858678,1.0
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_1p5s,0.414360574682095,1.5
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_2p0s,0.558295112637676,2.0
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_2p5s,0.7197864094910487,2.5
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_3p0s,0.881770300743731,3.0
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_3p5s,1.06492551566308,3.5
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_4p0s,1.269226783001531,4.0
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_4p5s,1.4836253107625288,4.5
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_5p0s,1.7131882490840242,5.0
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_5p5s,1.967994632543361,5.5
motion_yaw,transformer,transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_6p0s,2.245441262399915,6.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_0p5s,0.1328229663178552,0.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_1p0s,0.2507013418364129,1.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_1p5s,0.3690276855858511,1.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_2p0s,0.5031217943664656,2.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_2p5s,0.6489282243082098,2.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_3p0s,0.8049991577814084,3.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_3p5s,0.9734081991996804,3.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_4p0s,1.1681781402601863,4.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_4p5s,1.3839744688474722,4.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_5p0s,1.6202579428351205,5.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_5p5s,1.87730762169072,5.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_6p0s,2.145681631505299,6.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_0p5s,0.1318395121236542,0.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_1p0s,0.2491694259320369,1.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_1p5s,0.3724527734273744,1.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_2p0s,0.5115314303118133,2.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_2p5s,0.6646032812054314,2.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_3p0s,0.8391844854102767,3.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_3p5s,1.011853540713756,3.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_4p0s,1.2140681419596977,4.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_4p5s,1.42682503903581,4.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_5p0s,1.6572956472227816,5.0
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_5p5s,1.9140037829658303,5.5
motion_yaw,transformer,transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_6p0s,2.1937468307151,6.0
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_0p5s,0.1710554587863788,0.5
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_1p0s,0.3150650371806643,1.0
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_1p5s,0.4624832530766566,1.5
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_2p0s,0.6309254643763945,2.0
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_2p5s,0.8077987911264327,2.5
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_3p0s,0.9725984336996176,3.0
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_3p5s,1.1782250375875842,3.5
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_4p0s,1.3752589361267218,4.0
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_4p5s,1.5977531037192834,4.5
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_5p0s,1.8406132743905552,5.0
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_5p5s,2.120591107778389,5.5
motion_yaw,transformer,transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,/workspaces/nuscenes_trajectory_demo/outputs/results_motion_yaw/transformer/transformer_horizon_errors.csv,err_6p0s,2.385847371733028,6.0
